product_id,case_type,category,brand,option,r,g,b,L,a,b,hex,timestamp
A20251125134548279463,A_normal,liptint,릴리바이레드,13슈가레이스인척핑크클로젯,238,162,154,56,156,144,#EEA29A,2025-11-25 13:45:48
A20251125134548175650,A_normal,liptint,릴리바이레드,14로지셔링인척핑크클로젯,231,149,166,54,161,133,#E795A6,2025-11-25 13:45:48
A20251125134548496785,A_normal,liptint,무지개맨션,NEW034슈가,233,187,191,61,145,133,#E9BBBF,2025-11-25 13:45:48
A20251125134548967473,A_normal,liptint,무지개맨션,NEW035바인,210,147,157,51,154,133,#D2939D,2025-11-25 13:45:48
A20251125134548478929,A_normal,liptint,무지개맨션,NEW036너티,197,150,147,51,146,137,#C59693,2025-11-25 13:45:48
A20251125134548254081,A_normal,liptint,무지개맨션,NEW037시엔나,188,131,126,46,150,140,#BC837E,2025-11-25 13:45:48
A20251125134548852154,A_normal,liptint,무지개맨션,베스트003스트레인저,197,144,141,49,148,138,#C5908D,2025-11-25 13:45:48
A20251125134548742447,A_normal,liptint,무지개맨션,올영단독030발레,189,108,97,42,160,149,#BD6C61,2025-11-25 13:45:48
A20251125134548288316,A_normal,liptint,무지개맨션,001베얼리,218,169,160,56,146,140,#DAA9A0,2025-11-25 13:45:48
A20251125134548140845,A_normal,liptint,무지개맨션,001피치드롭,222,135,123,50,161,149,#DE877B,2025-11-25 13:45:48
A20251125134548331098,A_normal,liptint,무지개맨션,002로즈드롭,218,125,129,48,165,142,#DA7D81,2025-11-25 13:45:49
A20251125134549512286,A_normal,liptint,무지개맨션,002시퀀스,212,155,152,53,150,138,#D49B98,2025-11-25 13:45:49
A20251125134549977526,A_normal,liptint,무지개맨션,003누디드롭,210,141,137,50,155,141,#D28D89,2025-11-25 13:45:49
A20251125134549275380,A_normal,liptint,무지개맨션,004어펙션,199,139,138,48,151,138,#C78B8A,2025-11-25 13:45:49
A20251125134549222212,A_normal,liptint,무지개맨션,005스터닝,211,132,140,48,160,137,#D3848C,2025-11-25 13:45:49
A20251125134549677111,A_normal,liptint,무지개맨션,005체리드롭,211,74,94,39,184,148,#D34A5E,2025-11-25 13:45:49
A20251125134549239978,A_normal,liptint,무지개맨션,006그레이프드롭,201,122,138,46,161,133,#C97A8A,2025-11-25 13:45:49
A20251125134549287512,A_normal,liptint,무지개맨션,006노터블,209,139,131,49,155,144,#D18B83,2025-11-25 13:45:49
A20251125134549234524,A_normal,liptint,무지개맨션,007블러쉬드롭,217,123,131,47,166,141,#D97B83,2025-11-25 13:45:49
A20251125134549131295,A_normal,liptint,무지개맨션,007칠린,184,119,116,43,154,141,#B87774,2025-11-25 13:45:49
A20251125134549579024,A_normal,liptint,무지개맨션,008도미넌트,176,113,117,41,154,137,#B07175,2025-11-25 13:45:49
A20251125134549425807,A_normal,liptint,무지개맨션,009구아바드롭,184,111,96,42,157,149,#B86F60,2025-11-25 13:45:49
A20251125134549104674,A_normal,liptint,무지개맨션,009퍼셉션,174,113,121,41,154,134,#AE7179,2025-11-25 13:45:49
A20251125134549210771,A_normal,liptint,무지개맨션,010언던,176,128,119,44,146,141,#B08077,2025-11-25 13:45:49
A20251125134549336123,A_normal,liptint,무지개맨션,010피그드롭,209,126,132,47,161,139,#D17E84,2025-11-25 13:45:49
A20251125134549218371,A_normal,liptint,무지개맨션,011라일락드롭,208,145,165,51,155,128,#D091A5,2025-11-25 13:45:50
A20251125134550306461,A_normal,liptint,무지개맨션,011포이즈,225,181,180,59,144,135,#E1B5B4,2025-11-25 13:45:50
A20251125134550188065,A_normal,liptint,무지개맨션,012심볼,199,145,150,50,150,134,#C79196,2025-11-25 13:45:50
A20251125134550254400,A_normal,liptint,무지개맨션,012프렌치드롭,175,111,122,41,155,133,#AF6F7A,2025-11-25 13:45:50
A20251125134550204135,A_normal,liptint,무지개맨션,013어필,190,142,148,48,147,132,#BE8E94,2025-11-25 13:45:50
A20251125134550191802,A_normal,liptint,무지개맨션,014텐션,212,174,162,56,141,140,#D4AEA2,2025-11-25 13:45:50
A20251125134550758038,A_normal,liptint,무지개맨션,015프라이드,201,154,139,51,145,143,#C99A8B,2025-11-25 13:45:50
A20251125134550301574,A_normal,liptint,무지개맨션,016애프터,203,133,135,48,156,139,#CB8587,2025-11-25 13:45:50
A20251125134550394931,A_normal,liptint,무지개맨션,017소프티,234,171,183,58,153,131,#EAABB7,2025-11-25 13:45:50
A20251125134550296911,A_normal,liptint,무지개맨션,018녹아웃,214,127,153,48,165,129,#D67F99,2025-11-25 13:45:50
A20251125134550229547,A_normal,liptint,무지개맨션,019래비쉬,219,154,158,53,153,136,#DB9A9E,2025-11-25 13:45:50
A20251125134550509142,A_normal,liptint,무지개맨션,020플레져,227,139,141,51,163,142,#E38B8D,2025-11-25 13:45:50
A20251125134550685732,A_normal,liptint,무지개맨션,021멜티드,224,155,148,54,154,143,#E09B94,2025-11-25 13:45:50
A20251125134550180581,A_normal,liptint,무지개맨션,022페어링,213,141,143,50,156,139,#D58D8F,2025-11-25 13:45:51
A20251125134551306838,A_normal,liptint,무지개맨션,023던로즈,226,180,187,59,146,131,#E2B4BB,2025-11-25 13:45:51
A20251125134551153657,A_normal,liptint,무지개맨션,024집시로즈,224,155,170,54,156,131,#E09BAA,2025-11-25 13:45:51
A20251125134551320289,A_normal,liptint,무지개맨션,025위스퍼,165,111,119,40,151,133,#A56F77,2025-11-25 13:45:51
A20251125134551306003,A_normal,liptint,무지개맨션,026오디,176,87,107,37,167,134,#B0576B,2025-11-25 13:45:51
A20251125134551615739,A_normal,liptint,무지개맨션,028매니아,149,86,81,33,154,143,#955651,2025-11-25 13:45:51
A20251125134551329306,A_normal,liptint,무지개맨션,031사쿠라,182,111,125,42,158,133,#B66F7D,2025-11-25 13:45:51
A20251125134551705141,A_normal,liptint,무지개맨션,032멜로우,193,124,104,45,154,151,#C17C68,2025-11-25 13:45:51
A20251125134551255557,A_normal,liptint,무지개맨션,033모카,149,113,101,39,141,140,#957165,2025-11-25 13:45:51
A20251125134551275761,A_normal,liptint,베네피트,고고틴트,234,46,91,40,199,152,#EA2E5B,2025-11-25 13:45:51
A20251125134551282415,A_normal,liptint,베네피트,러브틴트,238,1,31,39,205,184,#EE011F,2025-11-25 13:45:51
A20251125134551641901,A_normal,liptint,베네피트,베네틴트라즈베리,190,0,76,31,194,143,#BE004C,2025-11-25 13:45:51
A20251125134551248165,A_normal,liptint,베네피트,베네틴트로즈,196,1,2,31,194,185,#C40102,2025-11-25 13:45:52
A20251125134552293826,A_normal,liptint,베네피트,차차틴트,253,89,55,46,190,182,#FD5937,2025-11-25 13:45:52
A20251125134552129714,A_normal,liptint,베네피트,플레이틴트,233,93,96,45,183,156,#E95D60,2025-11-25 13:45:52
A20251125134552359146,A_normal,liptint,베네피트,플로라틴트,183,59,60,33,179,157,#B73B3C,2025-11-25 13:45:52
A20251125134552199963,A_normal,liptint,삐아,단품V01여리갑,236,131,139,51,170,143,#EC838B,2025-11-25 13:45:52
A20251125134552127104,A_normal,liptint,삐아,단품V02생기갑,228,94,87,44,181,160,#E45E57,2025-11-25 13:45:52
A20251125134552101362,A_normal,liptint,삐아,단품V03불금갑,186,74,98,36,176,139,#BA4A62,2025-11-25 13:45:52
A20251125134552263529,A_normal,liptint,삐아,단품V04무드갑,216,105,95,44,172,155,#D8695F,2025-11-25 13:45:52
A20251125134552170522,A_normal,liptint,삐아,단품V05잔망갑,221,104,135,45,177,134,#DD6887,2025-11-25 13:45:52
A20251125134552335942,A_normal,liptint,삐아,단품V11침착보스,221,128,137,49,165,140,#DD8089,2025-11-25 13:45:52
A20251125134552173937,A_normal,liptint,삐아,단품V12다정보스,189,104,87,41,162,153,#BD6857,2025-11-25 13:45:52
A20251125134552313398,A_normal,liptint,삐아,단품V13진지보스,201,140,141,49,152,137,#C98C8D,2025-11-25 13:45:52
A20251125134552283133,A_normal,liptint,삐아,단품V14매정보스,185,100,101,40,163,144,#B96465,2025-11-25 13:45:52
A20251125134552114231,A_normal,liptint,삐아,단품V16꽃보다단아,242,169,170,58,156,139,#F2A9AA,2025-11-25 13:45:53
A20251125134553111115,A_normal,liptint,삐아,단품V17꽃보다살랑,235,140,139,52,165,145,#EB8C8B,2025-11-25 13:45:53
A20251125134553212693,A_normal,liptint,삐아,단품V18꽃보다발랄,240,114,143,49,179,137,#F0728F,2025-11-25 13:45:53
A20251125134553189442,A_normal,liptint,삐아,단품V21다큐의정석,197,146,151,50,148,133,#C59297,2025-11-25 13:45:53
A20251125134553259371,A_normal,liptint,삐아,단품V23로코의정석,201,139,132,48,152,142,#C98B84,2025-11-25 13:45:53
A20251125134553195963,A_normal,liptint,삐아,단품V24흥행의정석,189,119,119,44,156,140,#BD7777,2025-11-25 13:45:53
A20251125134553987449,A_normal,liptint,삐아,단품V25막장의정석,165,112,102,40,149,143,#A57066,2025-11-25 13:45:53
A20251125134553188323,A_normal,liptint,삐아,단품V36태연한척,181,126,123,44,150,139,#B57E7B,2025-11-25 13:45:53
A20251125134553306624,A_normal,liptint,삐아,단품V40썸머로즈,230,163,171,56,154,134,#E6A3AB,2025-11-25 13:45:53
A20251125134553979789,A_normal,liptint,삐아,단품V41썸머베리,215,138,158,50,160,130,#D78A9E,2025-11-25 13:45:53
A20251125134553281170,A_normal,liptint,삐아,단품V42꽤괜피그,191,141,144,48,148,134,#BF8D90,2025-11-25 13:45:53
A20251125134553265035,A_normal,liptint,삐아,단품V43꽤괜플럼,189,135,144,47,150,132,#BD8790,2025-11-25 13:45:53
A20251125134554629904,A_normal,liptint,삐아,단품V47달콤한인생,213,154,159,53,151,135,#D59A9F,2025-11-25 13:45:54
A20251125134554362560,A_normal,liptint,삐아,단품V48즐거운인생,210,146,140,51,152,141,#D2928C,2025-11-25 13:45:54
A20251125134554545823,A_normal,liptint,삐아,단품V49장미빛인생,209,151,161,52,151,132,#D197A1,2025-11-25 13:45:54
A20251125134554571510,A_normal,liptint,삐아,단품V50고독한인생,196,134,129,47,152,141,#C48681,2025-11-25 13:45:54
A20251125134554236116,A_normal,liptint,삐아,단품V51보라빛인생,194,130,142,46,155,132,#C2828E,2025-11-25 13:45:54
A20251125134554239433,A_normal,liptint,삐아,단품V52초코맛인생,200,147,146,50,148,137,#C89392,2025-11-25 13:45:54
A20251125134554122027,A_normal,liptint,삐아,단품NEWV55크림샷,202,169,161,55,140,137,#CAA9A1,2025-11-25 13:45:54
A20251125134554112150,A_normal,liptint,삐아,단품NEWV56더블샷,200,162,156,53,142,137,#C8A29C,2025-11-25 13:45:54
A20251125134554111692,A_normal,liptint,에스쁘아,NEW단품1호애플소르베,243,41,61,41,202,171,#F3293D,2025-11-25 13:45:54
A20251125134554123380,A_normal,liptint,에스쁘아,NEW단품2호오드코랄,252,77,73,45,195,171,#FC4D49,2025-11-25 13:45:54
A20251125134554289949,A_normal,liptint,에스쁘아,NEW단품3호칠링칠링,230,120,126,48,172,145,#E6787E,2025-11-25 13:45:54
A20251125134555299991,A_normal,liptint,에스쁘아,NEW단품4호허쉬드체리,144,8,37,23,180,153,#900825,2025-11-25 13:45:55
A20251125134555707076,A_normal,liptint,에스쁘아,NEW단품5호로사,226,90,101,43,183,151,#E25A65,2025-11-25 13:45:55
A20251125134555158523,A_normal,liptint,에스쁘아,NEW단품6호브륄레,146,0,0,23,181,173,#920000,2025-11-25 13:45:55
A20251125134555183732,A_normal,liptint,에스쁘아,NEW단품7호스모크드,133,19,18,21,175,162,#851312,2025-11-25 13:45:55
A20251125134555221670,A_normal,liptint,에스쁘아,NEW단품8호페탈펀치,217,77,93,40,184,150,#D94D5D,2025-11-25 13:45:55
A20251125134555293340,A_normal,liptint,에스쁘아,NEW단품9호핑키로우키,245,113,105,49,179,158,#F57169,2025-11-25 13:45:55
A20251125134555140302,A_normal,liptint,에스쁘아,NEW단품10호언더모브,166,59,58,31,173,154,#A63B3A,2025-11-25 13:45:55
A20251125134555213436,A_normal,liptint,에스쁘아,NEW단품11호버터벨,130,42,41,24,166,150,#822A29,2025-11-25 13:45:55
A20251125134555713727,A_normal,liptint,에스쁘아,NEW단품12호체리소르베,185,15,56,30,191,155,#B90F38,2025-11-25 13:45:55
A20251125134555257246,A_normal,liptint,에스쁘아,NEW단품13호볼드베리,230,17,84,38,203,152,#E61154,2025-11-25 13:45:55
A20251125134555174619,A_normal,liptint,에스쁘아,NEW단품14호핑크팝,253,122,158,51,181,134,#FD7A9E,2025-11-25 13:45:55
A20251125134555256466,A_normal,liptint,에스쁘아,NEW단품15호세레나데,205,76,97,39,181,145,#CD4C61,2025-11-25 13:45:55
A20251125134555842517,A_normal,liptint,에스쁘아,NEW단품16호마멀레이드,248,103,88,48,184,166,#F86758,2025-11-25 13:45:55
A20251125134555172273,A_normal,liptint,에스쁘아,NEW단품17호진저피치,226,105,112,45,177,148,#E26970,2025-11-25 13:45:56
A20251125134556268659,A_normal,liptint,에스쁘아,NEW단품18호통카,188,131,110,46,149,149,#BC836E,2025-11-25 13:45:56
A20251125134556539314,A_normal,liptint,에스쁘아,NEW단품19호베리소다,207,93,120,42,176,136,#CF5D78,2025-11-25 13:45:56
A20251125134556295272,A_normal,liptint,에스쁘아,NEW단품20호플럼콩포트,111,19,42,18,168,140,#6F132A,2025-11-25 13:45:56
A20251125134556217768,A_normal,liptint,에스쁘아,NEW단품22호밀키허니,156,72,75,32,164,144,#9C484B,2025-11-25 13:45:56
A20251125134556210530,A_normal,liptint,에스쁘아,NEW단품23호아포가토,133,46,48,24,166,148,#852E30,2025-11-25 13:45:56
A20251125134556262476,A_normal,liptint,웨이크메이크,재출시09어텀뮬리,165,41,63,29,179,147,#A5293F,2025-11-25 13:45:56
A20251125134556159790,A_normal,liptint,웨이크메이크,재출시11젠틀브릭,133,37,37,23,169,153,#852525,2025-11-25 13:45:56
A20251125134556260642,A_normal,liptint,웨이크메이크,01피치웜쓰,209,140,113,49,153,154,#D18C71,2025-11-25 13:45:56
A20251125134556166517,A_normal,liptint,웨이크메이크,02페어링코랄,190,104,95,41,162,149,#BE685F,2025-11-25 13:45:56
A20251125134556133480,A_normal,liptint,웨이크메이크,03플러피플라워,169,101,93,38,155,145,#A9655D,2025-11-25 13:45:56
A20251125134556856096,A_normal,liptint,웨이크메이크,05페일헤이즈,188,101,89,40,163,151,#BC6559,2025-11-25 13:45:56
A20251125134556282057,A_normal,liptint,웨이크메이크,07레드다이브,147,60,57,28,165,149,#933C39,2025-11-25 13:45:56
A20251125134556164910,A_normal,liptint,웨이크메이크,08콜드하이,170,96,107,38,160,136,#AA606B,2025-11-25 13:45:56
A20251125134556575726,A_normal,liptint,웨이크메이크,10로즈슈,206,84,100,40,178,145,#CE5464,2025-11-25 13:45:56
A20251125134556726669,A_normal,liptint,웨이크메이크,12튤립샤워,213,92,85,42,176,157,#D55C55,2025-11-25 13:45:56
A20251125134556921535,A_normal,liptint,컬러그램,01웜누디21,232,190,181,61,143,139,#E8BEB5,2025-11-25 13:45:56
A20251125134556209666,A_normal,liptint,컬러그램,02웜누디23,208,157,148,53,147,141,#D09D94,2025-11-25 13:45:57
A20251125134557627720,A_normal,liptint,컬러그램,03쿨누디21,227,187,190,60,143,132,#E3BBBE,2025-11-25 13:45:57
A20251125134557131049,A_normal,liptint,컬러그램,04쿨누디23,215,171,174,56,145,133,#D7ABAE,2025-11-25 13:45:57
A20251125134557186376,A_normal,liptint,컬러그램,05시멘트,189,168,163,54,135,134,#BDA8A3,2025-11-25 13:45:57
A20251125134557122470,A_normal,liptint,클리오,글로스200버니퓨어핑크온,252,188,209,63,154,127,#FCBCD1,2025-11-25 13:45:57
A20251125134557241707,A_normal,liptint,클리오,글로스201허니코팅피치온,254,143,107,54,169,166,#FE8F6B,2025-11-25 13:45:57
A20251125134557625711,A_normal,liptint,클리오,글로스202글레이즈드애플온,252,113,144,50,184,139,#FC7190,2025-11-25 13:45:57
A20251125134557320904,A_normal,liptint,클리오,글로스203슈가러브글램온,254,116,88,50,180,170,#FE7458,2025-11-25 13:45:57
A20251125134557129705,A_normal,liptint,클리오,글로스204블러쉬드캔디온,254,172,207,60,162,123,#FEACCF,2025-11-25 13:45:57
A20251125134557158378,A_normal,liptint,클리오,글로스205듀이그레이프온,227,124,165,49,172,125,#E37CA5,2025-11-25 13:45:57
A20251125134557247936,A_normal,liptint,클리오,글로스206그레이프시럽온,181,84,120,37,171,127,#B55478,2025-11-25 13:45:57
A20251125134557307342,A_normal,liptint,클리오,글로스207헤이지던모브온,181,97,110,39,164,137,#B5616E,2025-11-25 13:45:57
A20251125134557485964,A_normal,liptint,클리오,글로스208로즈브리즈온,160,60,80,30,171,139,#A03C50,2025-11-25 13:45:57
A20251125134557210565,A_normal,liptint,클리오,글로스209드라이레드와인온,159,56,86,30,173,134,#9F3856,2025-11-25 13:45:58
A20251125134558174532,A_normal,liptint,클리오,라쏘키링증정107스틸러핑크,177,67,93,34,175,138,#B1435D,2025-11-25 13:45:58
A20251125134558232817,A_normal,liptint,클리오,블러100플러피진저,219,123,99,47,164,158,#DB7B63,2025-11-25 13:45:58
A20251125134558432301,A_normal,liptint,클리오,블러101코튼탠저린,208,110,101,44,167,151,#D06E65,2025-11-25 13:45:58
A20251125134558246523,A_normal,liptint,클리오,블러102바운시베리,207,97,100,42,173,148,#CF6164,2025-11-25 13:45:58
A20251125134558261587,A_normal,liptint,클리오,블러103클라우디플럼,187,84,94,38,171,144,#BB545E,2025-11-25 13:45:58
A20251125134558273555,A_normal,liptint,클리오,블러104미스티피그,190,93,86,39,167,151,#BE5D56,2025-11-25 13:45:58
A20251125134558425754,A_normal,liptint,클리오,블러105벨벳티크리본,188,82,80,37,171,151,#BC5250,2025-11-25 13:45:58
A20251125134558656525,A_normal,liptint,클리오,블러108페일라벤더,144,83,90,32,155,136,#90535A,2025-11-25 13:45:58
A20251125134558282663,A_normal,liptint,클리오,블러109더스티모브,139,71,81,30,158,136,#8B4751,2025-11-25 13:45:58
A20251125134558185934,A_normal,liptint,클리오,블러110멜로우모브핑크,153,77,83,32,161,140,#994D53,2025-11-25 13:45:58
A20251125134558310341,A_normal,liptint,클리오,블러111앤티크레드플럼,166,71,90,33,169,137,#A6475A,2025-11-25 13:45:58
A20251125134558229056,A_normal,liptint,클리오,01빈티지애플,213,95,96,42,175,152,#D55F60,2025-11-25 13:45:58
A20251125134558652407,A_normal,liptint,클리오,03블러쉬드피치,253,153,173,57,168,134,#FD99AD,2025-11-25 13:45:58
A20251125134558878344,A_normal,liptint,클리오,04페일플럼,237,140,164,53,168,132,#ED8CA4,2025-11-25 13:45:58
A20251125134558125085,A_normal,liptint,클리오,05프레쉬체리,232,57,102,41,196,146,#E83966,2025-11-25 13:45:59
A20251125134559242011,A_normal,liptint,클리오,06데일리모브,230,101,119,45,180,144,#E66577,2025-11-25 13:45:59
A20251125134559205467,A_normal,liptint,클리오,08젠틀시나몬,200,95,95,41,171,149,#C85F5F,2025-11-25 13:45:59
A20251125134559219138,A_normal,liptint,클리오,09베어피치,252,159,150,57,163,148,#FC9F96,2025-11-25 13:45:59
A20251125134559169439,A_normal,liptint,클리오,10베이비베리,238,62,105,42,197,147,#EE3E69,2025-11-25 13:45:59
A20251125134559249630,A_normal,liptint,클리오,11멜로우피그,248,141,127,53,168,154,#F88D7F,2025-11-25 13:45:59
A20251125134559451712,A_normal,liptint,클리오,12파이어리로즈,231,90,128,44,186,137,#E75A80,2025-11-25 13:45:59
A20251125134559999983,A_normal,liptint,클리오,13코숏진주코랄,252,144,106,54,167,167,#FC906A,2025-11-25 13:45:59
A20251125134559293722,A_normal,liptint,클리오,14하트핑크다이아,242,85,127,45,191,139,#F2557F,2025-11-25 13:45:59
A20251125134559238532,A_normal,liptint,클리오,15그루밍피치오팔,220,118,91,46,167,161,#DC765B,2025-11-25 13:45:59
A20251125134559238253,A_normal,liptint,클리오,16럭셔리모브루비,223,73,123,41,190,134,#DF497B,2025-11-25 13:45:59
A20251125134559291873,A_normal,liptint,클리오,17클래식애플,235,71,88,42,192,157,#EB4758,2025-11-25 13:45:59
A20251125134559293946,A_normal,liptint,클리오,18프레쉬애플,229,109,127,47,177,142,#E56D7F,2025-11-25 13:45:59
A20251125134600847721,A_normal,liptint,클리오,19베이비애플,233,109,109,47,177,152,#E96D6D,2025-11-25 13:46:00
A20251125134600331760,A_normal,liptint,클리오,20바닐라애플,219,125,109,48,164,153,#DB7D6D,2025-11-25 13:46:00
A20251125134600336034,A_normal,liptint,클리오,25다크체리,226,58,108,40,195,141,#E23A6C,2025-11-25 13:46:00
A20251125134600673084,A_normal,liptint,클리오,26모브체리,184,77,104,36,174,135,#B84D68,2025-11-25 13:46:00
A20251125134600116668,A_normal,liptint,클리오,27허니체리,244,128,144,51,174,141,#F48090,2025-11-25 13:46:00
A20251125134600153523,A_normal,liptint,클리오,28드라이체리,200,83,100,39,177,143,#C85364,2025-11-25 13:46:00
A20251125134600129608,A_normal,liptint,티르티르,01모브로즈,113,58,71,24,154,131,#713A47,2025-11-25 13:46:00
A20251125134600213934,A_normal,liptint,티르티르,02메리코랄,135,65,64,28,158,143,#874140,2025-11-25 13:46:00
A20251125134600178983,A_normal,liptint,티르티르,03샌드몬드,113,57,56,24,153,140,#713938,2025-11-25 13:46:00
A20251125134600318122,A_normal,liptint,티르티르,04피그피치,107,54,41,22,151,147,#6B3629,2025-11-25 13:46:00
A20251125134600342863,A_normal,liptint,티르티르,05스카치샷,95,51,47,20,148,140,#5F332F,2025-11-25 13:46:00
A20251125134600465968,A_normal,liptint,티르티르,06허니넛,83,42,32,17,147,143,#532A20,2025-11-25 13:46:01
A20251125134601280460,A_normal,liptint,티르티르,07카시스플럼,87,29,29,15,155,143,#571D1D,2025-11-25 13:46:01
A20251125134601102613,A_normal,liptint,티르티르,08썸머펌킨,102,48,53,21,153,137,#663035,2025-11-25 13:46:01
A20251125134601343698,A_normal,liptint,티르티르,09살몬시럽,125,74,64,28,149,144,#7D4A40,2025-11-25 13:46:01
A20251125134601118764,A_normal,liptint,티르티르,10하트베리,119,60,59,25,154,141,#773C3B,2025-11-25 13:46:01
A20251125134601101519,A_normal,liptint,티르티르,11애플럼,117,48,51,23,159,142,#753033,2025-11-25 13:46:01
A20251125134601795969,A_normal,liptint,티르티르,12리치러쉬,120,58,64,25,156,138,#783A40,2025-11-25 13:46:01
A20251125134601295740,A_normal,liptint,티르티르,13라이크리,125,76,89,29,151,130,#7D4C59,2025-11-25 13:46:01
A20251125134601251994,A_normal,liptint,티르티르,14로즈벨,120,50,53,23,159,142,#783235,2025-11-25 13:46:01
A20251125134601279635,A_normal,liptint,티르티르,15그레이픈,94,23,42,16,161,135,#5E172A,2025-11-25 13:46:01
A20251125134601212537,A_normal,liptint,티르티르,16탠저링,136,61,61,27,161,144,#883D3D,2025-11-25 13:46:01
A20251125134601295301,A_normal,liptint,티르티르,17얼라이븐,136,56,63,27,163,142,#88383F,2025-11-25 13:46:01
A20251125134601353441,A_normal,liptint,티르티르,18체리드,127,39,52,23,167,142,#7F2734,2025-11-25 13:46:02
A20251125134602170676,A_normal,liptint,티르티르,19배드로지,115,35,54,21,165,136,#732336,2025-11-25 13:46:02
A20251125134602819112,A_normal,liptint,티르티르,20피버레드,119,24,47,20,170,140,#77182F,2025-11-25 13:46:02
A20251125134602263164,A_normal,liptint,티르티르,21피그미,113,39,51,21,162,139,#712733,2025-11-25 13:46:02
A20251125134602285762,A_normal,liptint,티르티르,22스노이피치,146,106,97,37,144,140,#926A61,2025-11-25 13:46:02
A20251125134602553806,A_normal,liptint,티르티르,23피치리콧,133,84,82,31,149,138,#855452,2025-11-25 13:46:02
A20251125134602263319,A_normal,liptint,티르티르,24러버블리,147,94,101,35,151,133,#935E65,2025-11-25 13:46:02
A20251125134602168733,A_normal,liptint,티르티르,25너티핑크,143,94,91,34,148,138,#8F5E5B,2025-11-25 13:46:02
A20251125134602226901,A_normal,liptint,티르티르,26베어블,126,76,73,29,149,139,#7E4C49,2025-11-25 13:46:02
A20251125134602849152,A_normal,liptint,티르티르,27뮤티로즈,121,53,61,24,159,138,#79353D,2025-11-25 13:46:02
A20251125134602173394,A_normal,liptint,티르티르,28원터리,150,106,117,38,147,129,#966A75,2025-11-25 13:46:02
A20251125134602147444,A_normal,liptint,티르티르,29이브니,130,80,90,30,151,131,#82505A,2025-11-25 13:46:02
A20251125134602124731,A_normal,liptint,티르티르,30모브블러쉬,107,54,71,23,154,129,#6B3647,2025-11-25 13:46:02
A20251125134602135609,A_normal,liptint,팁토우,101토슈즈하트,229,130,129,50,167,146,#E58281,2025-11-25 13:46:02
A20251125134602191561,A_normal,liptint,팁토우,102핑크슈가,217,115,128,46,170,140,#D97380,2025-11-25 13:46:03
A20251125134603551806,A_normal,liptint,팁토우,103피치펀치,234,128,120,50,169,152,#EA8078,2025-11-25 13:46:03
A20251125134603152188,A_normal,liptint,팁토우,104그레이프팝,214,113,136,45,170,134,#D67188,2025-11-25 13:46:03
A20251125134603137169,A_normal,liptint,팁토우,105워터멜론슈가,206,66,82,38,185,152,#CE4252,2025-11-25 13:46:03
A20251125134603217756,A_normal,liptint,팁토우,106원바이트피그,204,106,115,43,168,142,#CC6A73,2025-11-25 13:46:03
A20251125134603579238,A_normal,liptint,팁토우,107토피애플,195,95,91,40,169,150,#C35F5B,2025-11-25 13:46:03
A20251125134603327683,A_normal,liptint,팁토우,108플럼피즈,191,70,100,36,179,138,#BF4664,2025-11-25 13:46:03
A20251125134603883738,A_normal,liptint,팁토우,109선셋멜트,219,81,86,41,183,156,#DB5156,2025-11-25 13:46:03
A20251125134603228072,A_normal,liptint,팁토우,110라즈베리엑소,227,48,105,39,197,142,#E33069,2025-11-25 13:46:03
A20251125134603970968,A_normal,liptint,팁토우,NEW111넛맥가나슈,159,122,114,42,142,138,#9F7A72,2025-11-25 13:46:03
A20251125134603120860,A_normal,liptint,팁토우,NEW112아사이드리즐,115,47,61,22,160,135,#732F3D,2025-11-25 13:46:03
A20251125134603101178,A_normal,liptint,페리페라,NEW볼체인47햇살예보온,189,76,85,36,175,147,#BD4C55,2025-11-25 13:46:03
A20251125134603234383,A_normal,liptint,페리페라,NEW볼체인49품절임박온,211,71,83,39,184,153,#D34753,2025-11-25 13:46:04
A20251125134604929201,A_normal,liptint,페리페라,NEW볼체인볼48하트백개온,172,39,76,30,183,141,#AC274C,2025-11-25 13:46:04
A20251125134604698593,A_normal,liptint,페리페라,01웜베서더,232,144,116,52,160,158,#E89074,2025-11-25 13:46:04
A20251125134604206257,A_normal,liptint,페리페라,02나는쿨로,231,124,121,49,170,149,#E77C79,2025-11-25 13:46:04
A20251125134604182784,A_normal,liptint,페리페라,03핑트체크,232,100,117,45,181,146,#E86475,2025-11-25 13:46:04
A20251125134604205390,A_normal,liptint,페리페라,04코랄랄라,225,108,100,45,174,155,#E16C64,2025-11-25 13:46:04
A20251125134604242509,A_normal,liptint,페리페라,05도토감성,197,99,84,41,167,155,#C56354,2025-11-25 13:46:04
A20251125134604321767,A_normal,liptint,페리페라,08쿨탕코팅,224,132,147,50,165,136,#E08493,2025-11-25 13:46:04
A20251125134604122388,A_normal,liptint,페리페라,08품절대란,224,14,57,37,201,166,#E00E39,2025-11-25 13:46:04
A20251125134604338477,A_normal,liptint,페리페라,09웜캔두잇,207,117,110,45,164,148,#CF756E,2025-11-25 13:46:04
A20251125134604171818,A_normal,liptint,페리페라,10최애의로즈,224,132,147,50,165,136,#E08493,2025-11-25 13:46:04
A20251125134604139404,A_normal,liptint,페리페라,11이븐로지,192,103,104,41,164,144,#C06768,2025-11-25 13:46:04
A20251125134604221491,A_normal,liptint,페리페라,12나랑살몬,192,106,80,41,161,158,#C06A50,2025-11-25 13:46:04
